baslik,text,label
vegan,"tipik türk gerizekalılarının doluştuğu başlık. adama söylediğimiz cümleye bilimsel referans veriyoruz. ""ama her bilimsel görüşün karşıtı verilebilir, ben de işin içindeyim nasıl manipülasyon yapılıyor bik bik bik"" ey işin içindeki embesil. kaç tane randomize kontrollü çalışman var? biz de onu diyoz sabahtan beri işte. vegan karşıtı nadiren verilen referans çalışmalar ya case report ki bilimsel olarak bir anlamı yoktur ya da gözlemsel çalışma. sana sağlıkla ilgili bilimsel makale vermeyip napacam vahiy mi göstereyim... b12 alıyon ama beyinden eser yok napacaz bunu şimdi? demek ki olay yetişkin yaşta alınan b12 değil. bazı mallara et yedirsen de mal olmaya devam ediyor...",0
veganizm,"tanım: hiçbir zaman yaygın olmayacak beslenme biçimi. veganizme baktığımızda temel düsturunu ahlakçılık olduğunu söyleyebiliriz fakat veganizmi herkesin benimsediği bir beslenme tercihi olduğunu hayal ettiğimizde gerçekten dünya'nın kaderini değiştirebilir mi? veganları üzücü bir haber vereyim: hayır. çünkü veganizmi küresel popülasyona uyarladığımızda, vegan diyet gezegenimizin bize sunduğu alanları fazlasıyla ziyan etmektedir. yani dünya üzerinde hayvancılık yapılan her alan aynı zamanda tarımcılık için de uygun değildir. örneğin otlama alanları çoğu zaman zirai ürün yetiştirmek için iyi değildir; ancak inek gibi hayvanların beslenmesi için harikadır. benzer şekilde, kalımlı (çok yıllık) zirai alanlar yıl boyu yaşayabilen bitkileri barındırır ve bu bitkiler ölmeden önce birkaç defa hasat edilebilirler. böylece bunlardan elde edilen tahıl ve saman besi hayvanlarını bolca besleyebilmektedir. neredeyse istisnasız olarak sebze, meyve ve tohumların bulunduğu alanlarsa kültür alanları olarak bilinmektedir ve bu alanlar yalnızca bitkilerin yetiştirilmesi için uygundur. dolayısıyla, eğer ki %100 vegan bir diyete geçersek, aksi takdirde kullanabileceğimiz hayvancılık alanlarını çöpe atmış olmaktayız. bu da, potansiyelimizin altında sayıda insanı doyurabilmemiz anlamına gelmektedir. bundan dolayı vegan diyet elitist ve aydınlanma yaşamak isteyen orta/üst gelir tayfanın diyeti olarak kalmaya devam edecektir. ileri okumalar için:",2
vegan,"kendi halinde inandığı ve istediği beslenme şeklini uygulayan arkadaşları tenzih ederim ama bir kısım var ki durmadan vegan olmayı övüp, veganlık hakkında konuşup, vegan olmayanlara sataştıktan sonra haklı olarak tepki görünce sevilmiyoruz diye ağlamaya başlıyorlar. bugün yine biri karşıma çıktı veganlardan nefret ediyorsunuz diye. yahu veganlardan nefret eden falan yok. sadece umrumda değil. bu kadar basit. isterseniz plastikle beslenin. ama gelip bana karışmayın, ya da sonra ağlamayın. hayvanları hem seviyorum hem de yiyorum var mı diyeceğiniz. hadi bakim az ötede otlayın. edit: aha kekin teki damlamış hemen. evet canım ıspanak beyinli kardeşim entrydeki en önemli yere parmak basmışsın ahahah. ıspanak beyin deyince de kızarlar ama okuduğunu anlayamayan adama ne diyelim başka. sanki doja cat diyor bakın çok önemli dedik. hadi kaldırdım o videoyu senin için, dikkatin dağılmasın. protein eksikliğinden ötürü odaklanma sorunun var sanırım. bir de veganlık yaygınlaştıracakmış, fazla yorma kendini de düşüp kalma beyin yetmezliğinden.",2
vegan-cevreci-hayvansever-lezbiyen-solcu-feminist,bunlarla mecidiyeköyde karşılaşırsınız ellerinde broşür olur dağıtır dururlar,2
vegan-olmama-sebepleri,"bu çocuk proteini nereden alacak? hadi mercimekten aldı diyelim. mercimek, nohut, bakliyat bunların hepsi ithalat kalemi. hepsi kamyonla tırla geliyor. e zaten akaryakıt dolarla. dolar olmuş 4",2
vegan,vegan olduğundan bahsetmeden 6 dakika geçirebilen bir veganla henüz tanışmadım. twitter'da veganların hesaplarına bakıyorum bazen. adam/kadın her yere ama her yere vegan olduğunu yazmış. twitler zaten yüzde 95 bunun üzerine. tamam kardeşim anladık vegansın da napalım birer tur hıyar mı ısmarlayalım sana anlamadım ki. bu arada saldırı değil tespittir bu.,2
vegan,"sözlükte haklarında ardı arkası kesilmeden linç girişimine yakın başlıklar açılan-yorumlar yapılan duyarlı insanlar topluluğu, vejetaryenlerle birlikte. onur yürüyüşü düzenlemek istediler diye herhal bu gereksiz patırtı gürültü.",2
vegan-olmama-sebepleri,"müslüman olmak.. "" eti yenen büyük ve küçük baş hayvanları da o yarattı. onlarda sizin için soğuktan koruyucu şeyler ve başka yararlar vardır, ayrıca onlardan beslenirsiniz.""",2
vegan,"dünyadaki zirai kaynakların %80'inin hayvancılık endüstrisinde kullanıldığını bildikleri içindir. sen, senin yemen gereken tahıl ve bilumum gıdayı ya da senin faydalanman gereken tarımsal alanı, ineklerden balıklara onlarca türde hayvanı endüstriyel miktarda(bu miktar kara hayvanları için 23 milyar adet civarı senede) üretip, onları beslemek(ve tabi öldürmek) için harcıyorsun. yoksa 7 milyar insanı mı beslemek daha kolay, 23 milyar kara hayvanını mı? ve bu hayvanlar öldürülüyor her sene, yerine yenisi yetiştiriliyor. buna balık dahil değil. avladığın balığı un yapıp havuzlarda yetiştirdiğin balıklara yedirdiğini de hatırlatırım. avladığını yesene? hayır çünkü tadı yeterince lezzetli değil hamsinin, ton balığı, somon, alabalık falan yemek zorundayız. velhasıl bilip bilmeden konuşmayın. yediğiniz et gökten zembille inmiyor. o hayvanı da beslemek için dünya kaynakları kullanılıyor. buna kilo başına 15000 litre su, 7 kilo tarım ürünü(tahıl+diğerleri) de dahil. bakın daha metan emisyonundan, antibiyotik ve hormon kullanımından falan bahsetmedim. tüm bunlar hem insan sağlığını hem de ekolojik dengeyi en çok bozan unsurlar. neden peki? mertcanlar, peninsular her gün fastfood yiyebilsinler diye.",2
vegan,"kendi dangalak çevresinin hareketlerinden yola çıkarak vegan olmayanları genelleyen sevimli arkadaşlar. kardeş sorun vegan karşıtları değil, senin arkadaş seçiminde.",0
vegan,"işin felsefe ve dini boyutuna girmeden, direkt sağlık ile olan ilgisini anlatacağım. 5. evre, kronik böbrek yetmezliği hastalarının, bitkisel temelli beslenme ile diyalize gitmekten son anda kurtulduklarını biliyorum. kullanılan yağa ve şekere dikkat edilmesi şartıyla, tipi 2 diyabet hastalarının sağlıklarına kavuştuklarını, 3 evre karaciğer yağlanmasının tamamen ortadan kalktığını, kalp ve damar hastalıklarına sebebiyet veren kötü kolesterol ve trigliseritin dramatik bir düşüş yaşadığını gördüm. obezite ve buna bağlı gizli katil hiper tansiyon şikayetlerinin, bitkisel beslenme ile 13-8'lere düştüğüne şahit oldum. daha fazla diretmenin manası yok. et ve süt ürünlerinin vücuda, faydadan çok zarar getirdiği, artık saklanamaz bir gerçek.",2
vegan,bazıları sırf elit görünmek için bu yola başvurur. bazıları da samimidir.,2
vegan,"su basliga gelip veganlari asagilayan, nefret kusanlar bir kere de acip veganlarin yazdiklarini okusalar, kendi kafasina gore elestirmek icin degil yasanan gercekleri anlamak icin dusunseler ne olurdu dedirten hayat sekli. yahu canim benim. bak ben hayatinda bir kez olsun vejetaryenlik nedir bilmeyen, zamaninda kelle, paca, iskembe, kokorec yemeyi ""bir halt"" sanan ve yiyen, vejetaryen arkadasina saka olsun diye lisede tavuk yedirten akli bes karis havada gencin tekiydim. bir gun oyle bir an oldu ki, gercekler yuzume buz gibi gorundu. vegan lafi geciyordu baktigim videolarda ""deli mi bunlar yahu"" dedim, yine de sessiz bir sekilde izledim, dinledim, ""haklilar ya"" dedim. ve bir ... o gun bugundur, hayatim degisti. hayati hic gormedigim gozle gormeye basladim, magdurun gozunden. hayvanlarin bir farki yok, anladim. onlara zarar vermenin sebebi de geregi de yok, anladim. adil ve iyi olmak lafla degil davranista olur anladim. vegan olmak ve vegan beslenmek kaybetmek uzere oldugum fiziksel ve ruhsal sagligimi kazanmama yardimci oldu. sen simdi dalga gececek olabilirsin bunlarla ama, hepimiz insaniz, zor zamanlardan gectigimiz oluyor. gecirdigim zor zamanlar bana baskasinin halinden anlamayi ogretti. bugun yine bir mezbaha videosuna denk geldim... ... onlarin caresizlikleri... hepsi hasta, birbirinden caresiz, umitsiz durumda... bir gunde milyonlarcasi parcalara ayriliyor, sanki yasamlarinin hic bir degeri yokmuscasina... ben, bir zaman vegan ne haberi olmayan bir insandim, gozlerimi actigim gun her seyi bastan ogrendim. sen de ogrenebilirsin. sen istemezsen bu is olmaz. doktor kalkip senin evine gelmiyor degil mi, basim agriyor bana ne noluyor dediginde. veganlarin da kalkip sana gelmesini bekleme. sen aklini, kalbini gerceklere acmazsan, ""ama bu boyle ama su soyle"" diye bikbikbik laf etmek icin yazip, bir sey okumadan kacmazsan, sen de hayatinin ve baskalarinin hayatinin anlamini sonunda anlarsin. keske diyorum, ah keske, lisede vejetaryen arkadasima sorsaydim o da bana anlatsaydi neden vejetaryen oldugunu. belki o zamanlar uyanirdim ve cok oncesinden vegan olurdum, seneler sonra olacagima.. tek pismanligim daha once bu zulme ortak olmaktan vazgecmis olmadigim... vegan olmayan herkes: sacma sapan konusup duruyorsunuz. et dedigin yasamak isteyen birinin ölü bedeni. mezbaha videolari acip izlemeye calisin. egleniyorsaniz, ne mutlu bize psikopatsiniz. hosunuza gitmiyorsa ne mutlu, bu sorunlarin sebebi olmak yerine vegan olarak cozum olabilirsiniz.",2
veganizm,"sonunda -izm olan her anlayış zamanla radikallerini yaratır. kimi -izmler insan yaşamını etkiler ama yaşamın yerine geçemez. et yemekten vazgeçmek canlı yaşamına saygıyla açıklanabilir, hatta kimi kedilerin suyu sevdiği ve meyve yediği de görülmüştür. ancak zamanın ve evrenin yasalarının böyle bir derdi yok. illa ki et yiyin demiyorum ama gerçek bu. bir aslan hele de açsa bir an bile tereddüt etmeyecektir karşısındaki insanı yemek için. her canlıyı hayatta tutacak basit bir kuraldır ve binlerce yıldır başarıyla işlediği için aslanlar bir kere olsun otçul olmayı düşünmemişlerdir. mesele sadece beslenme değildir, aynı zamanda beslenme zinciri ve doğadaki dengedir.",0
vegan,saygım büyüktür. belli bir ideolojiyi benimsiyorlar ve öyle ya da böyle değil. hep öyle.,2
veganizm,"bir tanıdığımın senelerdir uyguladığı sistem. önceleri dalga geçiyordum ancak eksik yönleri de olsa artık çok çok saygı duyuyorum. bugün yediğimiz tavukların tavuk olmadığını artık hepimiz biliyoruz sanırım. anbiyotikle, suni yemlerle besleniyor, suni yöntemlerle ürüyorlar. aklı olan kümes hayvanı yemez. ufacık kafeste, gün güneş görmeden, tıkış tıkış kafeslerde birbirlerinin gözlerini çıkararak yaşamaları, ahlaka sığmayan yöntemlerle taşınıp, kesilmeleri ayrı bir boyutu işin. kuzenimin patronu işi gücü bıraktı, organik tavuk yetiştireceğim diye tutturdu bir vakitler. yer ayarladı, yemi suyu, vitamini, bilmem nesi, her şey tamam. tavukları da aldı bir kaç yüz adet. hepsi öldü. meğer artık tavuklar yaşamaları gereken ortamda yaşayamıyorlarmış. antibiyotikle, suni yemle, kapalı ortamda yetişebiliyormuş. hakiki tavuk bulup da yerseniz şanslısınız yani. bu arada tavuklar da iki çeşit. birinin sadece eti yeniyor, öbürü ise sadece yumurtluyor. o yumurtlayanların civcivleri erkek olursa şayet doooğru döner banda gönderilip, fabrikanın bıçaklarınca parçalanıyor. yani etik ve sağlık boyutu size kalmış bu işin. inek, koyun gibi hayvanlarda da durum çok farklı değil. onlar da kapalı alanlarda (kimi arkasına bile dönemiyor) yetiştiriliyor. anestezisiz dağlama, kuyruklarını kesme zaten olağan bir işlem. bu hayvanların hareket etmesi istenmiyor çünkü biz tüketiciler kası, siniri daha az, daha yumuşak bir et yemek istiyoruz. bu hayvanlar da ufacık kafeslerde yaşamaya mahkum ediliyor. işin kötü yanı, büyük ve küçükbaş hayvanlarla iletişime geçenler bilir, bu hayvanlar insanları tanıyor, sevgi gösteriyor, tepki veriyor, oyun oynuyor vs. ayrıca buzağılar ve kuzular annelerine gerçekten çok muhtaç. annelerinden ayrıldığında depresyona giriyorlar ve memeden zorla ayrıldığı sırada viyak viyak viyaklıyorlar. böyle bir sahneye öyle ya da böyle şahit olan biri et, süt, yumurta tüketmezse ""neden"" demek çok da saçma değil. yün üretimi ise başka bir facia. kaliteli ve santimetrekareden daha fazla yün elde edebilmek için kuzular, bir çarka oturtuluyor ve yine hiçbir ekstra masraf olmaması için sinirleri sağlam, muhtemelen bir psikopat tarafından kuyrukları ve boşaltım sistemindeki bazı yerler sökülüyor. kuzucuklar popoları kanlı kanlı geziyor. yani öyle makası aldım elime de koyunu tatlı tatlı kırktım gibi bir şey yok. keza kaz tüyü için de kazların canlı canlı tüylerini yoluyorlar, hayvanlar yara bere içinde kalıyor. yaraları iyileşip tüyleri uzayınca tekrar tekrar, ölene dek aynı işleme tabi tutuluyorlar. deniz ürünleri dersek, olta balıkçılığında belki hayvanı yakalayıp, nefessiz kalıp ölünceye dek beklemek dışında bir canavarlık yok ama troll balıkçılığın, karides avcılığının yağmur ormanı traşlamaktan hiçbir farkı yok. pek çok balığın nesli hızla tüketiliyor. kozmetikte ise durum daha da can sıkıcı. hadi bunları yedin, karnın doydu, b12 aldın diyelim. bir rimel için onlarca tavşanın, maymunun, farenin gözü kör ediliyor, ciltlerinde onlarılmaz yaralar oluşuyor. bu hayvanlar bir laboratuarda elleri, ayakları bağlı halde sadece güzelleşmemiz için denek oluyorlar. ilaç için bile değil. diyeceğim o ki, bir insan kendi iradesiyle, sağlık ya da duyarlılık gerekçesiyle vegan oluyorsa çok büyük saygı duyarım. bir yerinden bile tutunsa yeter. ben mesela artık tükettiğim ürünlere dikkat etmeye çalılıyorum. çok mecbur kalmadıkça et tüketmiyorum. yün ve hayvanlar üzerinde deney yapılan kozmetik ürünleri kullanmıyorum. vegan olabilir miyim? bilmiyorum, zor ama yavaş yavaş yönelmek istiyorum. bir şey daha var, bu insanlar mı bilişsel davranıyor, biz mi? yanibiz en temel içgüdümüz açlıkla hareketederken, onlardaha bilişsel bir karar alıyor. ben takdir ederim, siz ne yaparsanız yapın tabii.",3
vegan,"kendileri için değil, hayvanların iyi yaşama hakkı için mücadele eden insanlar. diğer bütün ideolojilerde, akımlarda insanların kendileri için mücadele yürütürken, veganizm tamamen hayvanlar için mücadele ediyor. hal böyleyken, ne diye saldırılıyor veganlara? kendi ülkesine oryantalist gözle bakanlara sinir olurum; ama avrupa'da ben vejetaryen/veganım dediğinizde, kimse veganfobik sorular sormuyor ve saldırmıyor. entrylerden anladığım kadarıyla, türkiye'de bok yedirmek isteyenler bile var.",3
vegan-cevreci-hayvansever-lezbiyen-solcu-feminist,"cevreci, hayvansever, solcu, lezbiyen bir erkek olarak diyorum ki gok tengri bu kombinasyonu yarattiginda, melekler oda orkestrasi arka planda god that failed caliyordu.",0
vegan-cevreci-hayvansever-lezbiyen-solcu-feminist,"bir kısmı sağlam bir bilinç düzeyi bir kısmı da tercihle alakalı sınıflamalar. süreklilik gösterebilmek de sağlam irade istiyor, şimdi ben feministim deyip kendine müslüman olarak tuzu kuru bir şekilde yaşayıp gitmek olmaz. benim görüp saygı duyduğum ve takdir ettiğim feminist arkadaşlarım başkalarının, başka mağdur kadınların hayatına dokunuyorlar, seslerini duyurmaya çalışıyor ve bir dava adamı prensibiyle yaşıyorlar. cinsel tercihleri kendini bağlar, beslenme tercihi de bir felsefesi olduğundan biraz fazlaca sorumluluk yüklüyor. benim gibi et yediğinde mutlu olan, patlıcan kebap, kuzu sarma en sevdiği yemekler olan biri için çok uzak. lakin kimsenin kimseyi görüşleri ve zevkleri örtüşmüyor diye öteki diyerek kaktırması doğru değildir.",2
