Entity,Code,Year,Bees | 00001181 || Stocks | 005114 || Number
Tanzania,TZA,1964,590000
Tanzania,TZA,1965,600000
Tanzania,TZA,1966,610000
Tanzania,TZA,1967,660000
Tanzania,TZA,1968,700000
Tanzania,TZA,1969,700000
Tanzania,TZA,1970,750000
Tanzania,TZA,1971,800000
Tanzania,TZA,1972,850000
Tanzania,TZA,1973,780000
Tanzania,TZA,1974,620000
Tanzania,TZA,1975,710000
Tanzania,TZA,1976,750000
Tanzania,TZA,1977,800000
Tanzania,TZA,1978,850000
Tanzania,TZA,1979,900000
Tanzania,TZA,1980,950000
Tanzania,TZA,1981,1000000
Tanzania,TZA,1982,1050000
Tanzania,TZA,1983,1100000
Tanzania,TZA,1984,1150000
Tanzania,TZA,1985,1200000
Tanzania,TZA,1986,1250000
Tanzania,TZA,1987,1300000
Tanzania,TZA,1988,1350000
Tanzania,TZA,1989,1500000
Tanzania,TZA,1990,1800000
Tanzania,TZA,1991,2000000
Tanzania,TZA,1992,2320000
Tanzania,TZA,1993,2350000
Tanzania,TZA,1994,2400000
Tanzania,TZA,1995,2450000
Tanzania,TZA,1996,2400000
Tanzania,TZA,1997,2450000
Tanzania,TZA,1998,2500000
Tanzania,TZA,1999,2550000
Tanzania,TZA,2000,2600000
Tanzania,TZA,2001,2650000
Tanzania,TZA,2002,2650000
Tanzania,TZA,2003,2700000
Tanzania,TZA,2004,2750000
Tanzania,TZA,2005,2750000
Tanzania,TZA,2006,2800000
Tanzania,TZA,2007,2750000
Tanzania,TZA,2008,2700000
Tanzania,TZA,2009,2800000
Tanzania,TZA,2010,2850000
Tanzania,TZA,2011,2800000
Tanzania,TZA,2012,2820000
Tanzania,TZA,2013,2850000
Tanzania,TZA,2014,2900000
Tanzania,TZA,2015,2929477
Tanzania,TZA,2016,2952104
Tanzania,TZA,2017,2967658
Tanzania,TZA,2018,3005369
Tanzania,TZA,2019,3012186
Tanzania,TZA,2020,3031429
Tanzania,TZA,2021,3050671
Tonga,TON,1961,700
Tonga,TON,1962,700
Tonga,TON,1963,700
Tonga,TON,1964,700
Tonga,TON,1965,700
Tonga,TON,1966,700
Tonga,TON,1967,700
Tonga,TON,1968,700
Tonga,TON,1969,700
Tonga,TON,1970,700
Tonga,TON,1971,700
Tonga,TON,1972,700
Tonga,TON,1973,700
Tonga,TON,1974,700
Tonga,TON,1975,700
Tonga,TON,1976,1100
Tonga,TON,1977,1100
Tonga,TON,1978,1100
Tonga,TON,1979,1100
Tonga,TON,1980,1100
Tonga,TON,1981,1100
Tonga,TON,1982,1100
Tonga,TON,1983,1100
Tonga,TON,1984,1100
Tonga,TON,1985,1100
Tonga,TON,1986,1100
Tonga,TON,1987,1100
Tonga,TON,1988,1100
Tonga,TON,1989,800
Tonga,TON,1990,900
Tonga,TON,1991,1000
Tonga,TON,1992,1000
Tonga,TON,1993,900
Tonga,TON,1994,900
Tonga,TON,1995,900
Tonga,TON,1996,900
Tonga,TON,1997,900
Tonga,TON,1998,900
Tonga,TON,1999,900
Tonga,TON,2000,900
Tonga,TON,2001,900
Tonga,TON,2002,900
Tonga,TON,2003,900
Tonga,TON,2004,900
Tonga,TON,2005,900
Tonga,TON,2006,900
Tonga,TON,2007,920
Tonga,TON,2008,920
Tonga,TON,2009,920
Tonga,TON,2010,920
Tonga,TON,2011,920
Tonga,TON,2012,950
Tonga,TON,2013,980
Tonga,TON,2014,980
Tonga,TON,2015,978
Tonga,TON,2016,974
Tonga,TON,2017,965
Tonga,TON,2018,940
Tonga,TON,2019,932
Tonga,TON,2020,947
Tonga,TON,2021,936
Trinidad and Tobago,TTO,1961,6500
Trinidad and Tobago,TTO,1962,6000
Trinidad and Tobago,TTO,1963,6200
Trinidad and Tobago,TTO,1964,6300
Trinidad and Tobago,TTO,1965,6600
Trinidad and Tobago,TTO,1966,6800
Trinidad and Tobago,TTO,1967,6800
Trinidad and Tobago,TTO,1968,7000
Trinidad and Tobago,TTO,1969,7200
Trinidad and Tobago,TTO,1970,7500
Trinidad and Tobago,TTO,1971,7800
Trinidad and Tobago,TTO,1972,7800
Trinidad and Tobago,TTO,1973,8000
Trinidad and Tobago,TTO,1974,8000
Trinidad and Tobago,TTO,1975,8000
Trinidad and Tobago,TTO,1976,8000
Trinidad and Tobago,TTO,1977,7400
Trinidad and Tobago,TTO,1978,7209
Trinidad and Tobago,TTO,1979,7200
Trinidad and Tobago,TTO,1980,7000
Trinidad and Tobago,TTO,1981,6800
Trinidad and Tobago,TTO,1982,6200
Trinidad and Tobago,TTO,1983,5500
Trinidad and Tobago,TTO,1984,4910
Trinidad and Tobago,TTO,1985,4700
Trinidad and Tobago,TTO,1986,4160
Trinidad and Tobago,TTO,1987,5000
Trinidad and Tobago,TTO,1988,4807
Trinidad and Tobago,TTO,1989,6000
Trinidad and Tobago,TTO,1990,6200
Trinidad and Tobago,TTO,1991,5500
Trinidad and Tobago,TTO,1992,5000
Trinidad and Tobago,TTO,1993,4000
Trinidad and Tobago,TTO,1994,2500
Trinidad and Tobago,TTO,1995,2000
Trinidad and Tobago,TTO,1996,2000
Trinidad and Tobago,TTO,1997,2000
Trinidad and Tobago,TTO,1998,2000
Trinidad and Tobago,TTO,1999,2000
Trinidad and Tobago,TTO,2000,2050
Trinidad and Tobago,TTO,2001,2100
Trinidad and Tobago,TTO,2002,2150
Trinidad and Tobago,TTO,2003,2200
Trinidad and Tobago,TTO,2004,2250
Trinidad and Tobago,TTO,2005,2250
Trinidad and Tobago,TTO,2006,2250
Trinidad and Tobago,TTO,2007,2250
Trinidad and Tobago,TTO,2008,2300
Trinidad and Tobago,TTO,2009,2300
Trinidad and Tobago,TTO,2010,2330
Trinidad and Tobago,TTO,2011,4200
Trinidad and Tobago,TTO,2012,2500
Trinidad and Tobago,TTO,2013,2500
Trinidad and Tobago,TTO,2014,2500
Trinidad and Tobago,TTO,2015,3787
Trinidad and Tobago,TTO,2016,5093
Trinidad and Tobago,TTO,2017,5435
Trinidad and Tobago,TTO,2018,7833
Trinidad and Tobago,TTO,2019,8463
Trinidad and Tobago,TTO,2020,9608
Trinidad and Tobago,TTO,2021,8098
Tunisia,TUN,1961,45000
Tunisia,TUN,1962,46000
Tunisia,TUN,1963,47000
Tunisia,TUN,1964,47800
Tunisia,TUN,1965,48000
Tunisia,TUN,1966,48000
Tunisia,TUN,1967,49000
Tunisia,TUN,1968,50000
Tunisia,TUN,1969,49000
Tunisia,TUN,1970,50000
Tunisia,TUN,1971,50000
Tunisia,TUN,1972,52000
Tunisia,TUN,1973,53000
Tunisia,TUN,1974,53500
Tunisia,TUN,1975,57000
Tunisia,TUN,1976,61000
Tunisia,TUN,1977,65000
Tunisia,TUN,1978,69000
Tunisia,TUN,1979,73000
Tunisia,TUN,1980,75000
Tunisia,TUN,1981,79600
Tunisia,TUN,1982,83600
Tunisia,TUN,1983,85000
Tunisia,TUN,1984,86000
Tunisia,TUN,1985,88000
Tunisia,TUN,1986,91000
Tunisia,TUN,1987,97000
Tunisia,TUN,1988,100000
Tunisia,TUN,1989,119000
Tunisia,TUN,1990,123500
Tunisia,TUN,1991,128000
Tunisia,TUN,1992,132000
Tunisia,TUN,1993,165000
Tunisia,TUN,1994,200000
Tunisia,TUN,1995,236000
Tunisia,TUN,1996,271000
Tunisia,TUN,1997,255000
Tunisia,TUN,1998,244000
Tunisia,TUN,1999,243000
Tunisia,TUN,2000,295000
Tunisia,TUN,2001,304000
Tunisia,TUN,2002,312000
Tunisia,TUN,2003,314000
Tunisia,TUN,2004,354000
Tunisia,TUN,2005,430000
Tunisia,TUN,2006,483000
Tunisia,TUN,2007,479000
Tunisia,TUN,2008,468000
Tunisia,TUN,2009,554000
Tunisia,TUN,2010,507000
Tunisia,TUN,2011,589000
Tunisia,TUN,2012,589000
Tunisia,TUN,2013,590000
Tunisia,TUN,2014,589000
Tunisia,TUN,2015,622711
Tunisia,TUN,2016,600570
Tunisia,TUN,2017,620902
Tunisia,TUN,2018,619360
Tunisia,TUN,2019,636057
Tunisia,TUN,2020,648895
Tunisia,TUN,2021,669043
Turkey,TUR,1961,1487400
Turkey,TUR,1962,1498400
Turkey,TUR,1963,1522400
Turkey,TUR,1964,1632298
Turkey,TUR,1965,1661000
Turkey,TUR,1966,1620456
Turkey,TUR,1967,1667900
Turkey,TUR,1968,1737527
Turkey,TUR,1969,1786614
Turkey,TUR,1970,1794070
Turkey,TUR,1971,1815962
Turkey,TUR,1972,1858955
Turkey,TUR,1973,1897000
Turkey,TUR,1974,1887000
Turkey,TUR,1975,1973000
Turkey,TUR,1976,2027000
Turkey,TUR,1977,2146000
Turkey,TUR,1978,2047000
Turkey,TUR,1979,2145000
Turkey,TUR,1980,2226000
Turkey,TUR,1981,2348000
Turkey,TUR,1982,2547768
Turkey,TUR,1983,2596106
Turkey,TUR,1984,2661400
Turkey,TUR,1985,2585303
Turkey,TUR,1986,2586971
Turkey,TUR,1987,2807765
Turkey,TUR,1988,2983723
Turkey,TUR,1989,3080660
Turkey,TUR,1990,3283458
Turkey,TUR,1991,3428442
Turkey,TUR,1992,3540328
Turkey,TUR,1993,3685450
Turkey,TUR,1994,3715610
Turkey,TUR,1995,3916038
Turkey,TUR,1996,3964718
Turkey,TUR,1997,4002000
Turkey,TUR,1998,4199000
Turkey,TUR,1999,4322000
Turkey,TUR,2000,4267123
Turkey,TUR,2001,4115353
Turkey,TUR,2002,4161000
Turkey,TUR,2003,4288853
Turkey,TUR,2004,4399725
Turkey,TUR,2005,4590013
Turkey,TUR,2006,4851683
Turkey,TUR,2007,4825596
Turkey,TUR,2008,4888960
Turkey,TUR,2009,5339224
Turkey,TUR,2010,5602669
Turkey,TUR,2011,6011332
Turkey,TUR,2012,6348009
Turkey,TUR,2013,6641348
Turkey,TUR,2014,7082732
Turkey,TUR,2015,7748287
Turkey,TUR,2016,7900364
Turkey,TUR,2017,7991072
Turkey,TUR,2018,8108424
Turkey,TUR,2019,8128360
Turkey,TUR,2020,8179085
Turkey,TUR,2021,8733394
Tuvalu,TUV,1977,0
Tuvalu,TUV,1978,0
Tuvalu,TUV,1979,0
Tuvalu,TUV,1980,0
Tuvalu,TUV,1981,0
Tuvalu,TUV,1982,0
Tuvalu,TUV,1983,40
Tuvalu,TUV,1984,40
Tuvalu,TUV,1985,35
Tuvalu,TUV,1986,30
Tuvalu,TUV,1987,45
Tuvalu,TUV,1988,40
Tuvalu,TUV,1989,37
Tuvalu,TUV,1990,35
Tuvalu,TUV,1991,35
Tuvalu,TUV,1992,35
Tuvalu,TUV,1993,35
Tuvalu,TUV,1994,35
Tuvalu,TUV,1995,35
Tuvalu,TUV,1996,35
Tuvalu,TUV,1997,35
Tuvalu,TUV,1998,35
Tuvalu,TUV,1999,35
Tuvalu,TUV,2000,35
Tuvalu,TUV,2001,35
Tuvalu,TUV,2002,35
Tuvalu,TUV,2003,35
Tuvalu,TUV,2004,35
Tuvalu,TUV,2005,35
Tuvalu,TUV,2006,35
Tuvalu,TUV,2007,40
Tuvalu,TUV,2008,38
Tuvalu,TUV,2009,38
Tuvalu,TUV,2010,40
Tuvalu,TUV,2011,38
Tuvalu,TUV,2012,38
Tuvalu,TUV,2013,38
Tuvalu,TUV,2014,38
Tuvalu,TUV,2015,39
Tuvalu,TUV,2016,39
Tuvalu,TUV,2017,39
Tuvalu,TUV,2018,39
Tuvalu,TUV,2019,39
Tuvalu,TUV,2020,39
Tuvalu,TUV,2021,39
USSR,OWID_USS,1961,10250000
USSR,OWID_USS,1962,10250000
USSR,OWID_USS,1963,10986000
USSR,OWID_USS,1964,10325000
USSR,OWID_USS,1965,9930000
USSR,OWID_USS,1966,10004000
USSR,OWID_USS,1967,9901000
USSR,OWID_USS,1968,9831000
USSR,OWID_USS,1969,9847000
USSR,OWID_USS,1970,9515000
USSR,OWID_USS,1971,9765000
USSR,OWID_USS,1972,9822000
USSR,OWID_USS,1973,9963000
USSR,OWID_USS,1974,9783000
USSR,OWID_USS,1975,9597000
USSR,OWID_USS,1976,9241000
USSR,OWID_USS,1977,9429000
USSR,OWID_USS,1978,9206000
USSR,OWID_USS,1979,8465000
USSR,OWID_USS,1980,8189000
USSR,OWID_USS,1981,8000000
USSR,OWID_USS,1982,7949000
USSR,OWID_USS,1983,8074000
USSR,OWID_USS,1984,7882000
USSR,OWID_USS,1985,8157000
USSR,OWID_USS,1986,8529000
USSR,OWID_USS,1987,8700000
USSR,OWID_USS,1988,8800000
USSR,OWID_USS,1989,9000000
USSR,OWID_USS,1990,9100000
USSR,OWID_USS,1991,9200000
Uganda,UGA,1961,37600
Uganda,UGA,1962,37700
Uganda,UGA,1963,37800
Uganda,UGA,1964,37900
Uganda,UGA,1965,38000
Uganda,UGA,1966,38100
Uganda,UGA,1967,38200
Uganda,UGA,1968,38300
Uganda,UGA,1969,38400
Uganda,UGA,1970,38500
Uganda,UGA,1971,38600
Uganda,UGA,1972,38700
Uganda,UGA,1973,38700
Uganda,UGA,1974,38737
Uganda,UGA,1975,38800
Uganda,UGA,1976,38800
Uganda,UGA,1977,38800
Uganda,UGA,1978,37500
Uganda,UGA,1979,37500
Uganda,UGA,1980,32500
Uganda,UGA,1981,27500
Uganda,UGA,1982,25000
Uganda,UGA,1983,37500
Uganda,UGA,1984,42500
Uganda,UGA,1985,45000
Uganda,UGA,1986,47000
Uganda,UGA,1987,49000
Uganda,UGA,1988,51000
Uganda,UGA,1989,53000
Uganda,UGA,1990,55000
Uganda,UGA,1991,57000
Uganda,UGA,1992,59000
Uganda,UGA,1993,61000
Uganda,UGA,1994,63000
Uganda,UGA,1995,65000
Uganda,UGA,1996,67000
Uganda,UGA,1997,69000
Uganda,UGA,1998,71000
Uganda,UGA,1999,73000
Uganda,UGA,2000,75000
Uganda,UGA,2001,75000
Uganda,UGA,2002,75000
Uganda,UGA,2003,75000
Uganda,UGA,2004,75000
Uganda,UGA,2005,75000
Uganda,UGA,2006,75000
Uganda,UGA,2007,76000
Uganda,UGA,2008,76500
Uganda,UGA,2009,77000
Uganda,UGA,2010,77800
Uganda,UGA,2011,78000
Uganda,UGA,2012,78300
Uganda,UGA,2013,78500
Uganda,UGA,2014,79000
Uganda,UGA,2015,79542
Uganda,UGA,2016,80064
Uganda,UGA,2017,80577
Uganda,UGA,2018,80478
Uganda,UGA,2019,80849
Uganda,UGA,2020,81222
Uganda,UGA,2021,81595
Ukraine,UKR,1992,3526
Ukraine,UKR,1993,3965
Ukraine,UKR,1994,4220
Ukraine,UKR,1995,3965
Ukraine,UKR,1996,3433
Ukraine,UKR,1997,3125
Ukraine,UKR,1998,3002
Ukraine,UKR,1999,2974
Ukraine,UKR,2000,2857
Ukraine,UKR,2001,2849
Ukraine,UKR,2002,2908
Ukraine,UKR,2003,2811
Ukraine,UKR,2004,2758
Ukraine,UKR,2005,2980
Ukraine,UKR,2006,3369
Ukraine,UKR,2007,3456
Ukraine,UKR,2008,3422
Ukraine,UKR,2009,3250
Ukraine,UKR,2010,3150
Ukraine,UKR,2011,2922
Ukraine,UKR,2012,2891
Ukraine,UKR,2013,2936
Ukraine,UKR,2014,2873
Ukraine,UKR,2015,2700
Ukraine,UKR,2016,2600
Ukraine,UKR,2017,2487
Ukraine,UKR,2018,2642
Ukraine,UKR,2019,2601
Ukraine,UKR,2020,2633
Ukraine,UKR,2021,2594
United Kingdom,GBR,1961,220800
United Kingdom,GBR,1962,224800
United Kingdom,GBR,1963,229800
United Kingdom,GBR,1964,194700
United Kingdom,GBR,1965,203700
United Kingdom,GBR,1966,200700
United Kingdom,GBR,1967,183700
United Kingdom,GBR,1968,163750
United Kingdom,GBR,1969,167750
United Kingdom,GBR,1970,160760
United Kingdom,GBR,1971,154760
United Kingdom,GBR,1972,159760
United Kingdom,GBR,1973,165750
United Kingdom,GBR,1974,178750
United Kingdom,GBR,1975,192760
United Kingdom,GBR,1976,187000
United Kingdom,GBR,1977,180000
United Kingdom,GBR,1978,182000
United Kingdom,GBR,1979,184000
United Kingdom,GBR,1980,186000
United Kingdom,GBR,1981,188000
United Kingdom,GBR,1982,190000
United Kingdom,GBR,1983,190000
United Kingdom,GBR,1984,190000
United Kingdom,GBR,1985,191000
United Kingdom,GBR,1986,191000
United Kingdom,GBR,1987,191000
United Kingdom,GBR,1991,0
United Kingdom,GBR,1992,0
United Kingdom,GBR,1993,0
United Kingdom,GBR,1994,0
United Kingdom,GBR,1995,0
United Kingdom,GBR,1996,0
United Kingdom,GBR,1997,0
United Kingdom,GBR,1998,0
United Kingdom,GBR,1999,0
United Kingdom,GBR,2000,0
United Kingdom,GBR,2001,0
United Kingdom,GBR,2002,0
United Kingdom,GBR,2003,0
United Kingdom,GBR,2004,0
United Kingdom,GBR,2005,0
United Kingdom,GBR,2006,0
United Kingdom,GBR,2007,0
United Kingdom,GBR,2008,0
United Kingdom,GBR,2009,0
United Kingdom,GBR,2010,0
United Kingdom,GBR,2011,0
United Kingdom,GBR,2012,0
United Kingdom,GBR,2013,0
United Kingdom,GBR,2014,0
United Kingdom,GBR,2015,0
United Kingdom,GBR,2016,0
United Kingdom,GBR,2017,0
United Kingdom,GBR,2018,0
United Kingdom,GBR,2019,0
United Kingdom,GBR,2020,0
United Kingdom,GBR,2021,0
United States,USA,1961,5514000
United States,USA,1962,5506000
United States,USA,1963,5528000
United States,USA,1964,5601000
United States,USA,1965,4718000
United States,USA,1966,4646000
United States,USA,1967,4635000
United States,USA,1968,4539000
United States,USA,1969,4433000
United States,USA,1970,4634000
United States,USA,1971,4107000
United States,USA,1972,4085000
United States,USA,1973,4124000
United States,USA,1974,4210000
United States,USA,1975,4206000
United States,USA,1976,4269000
United States,USA,1977,4323000
United States,USA,1978,4090000
United States,USA,1979,4163000
United States,USA,1980,4141000
United States,USA,1981,4213000
United States,USA,1982,4250000
United States,USA,1983,4275000
United States,USA,1984,4300000
United States,USA,1985,4325000
United States,USA,1986,3205000
United States,USA,1987,3190000
United States,USA,1988,3219000
United States,USA,1989,3443000
United States,USA,1990,3210000
United States,USA,1991,3211000
United States,USA,1992,3045000
United States,USA,1993,2875000
United States,USA,1994,2783000
United States,USA,1995,2655000
United States,USA,1996,2581000
United States,USA,1997,2631000
United States,USA,1998,2637000
United States,USA,1999,2652000
United States,USA,2000,2622000
United States,USA,2001,2550000
United States,USA,2002,2574000
United States,USA,2003,2599000
United States,USA,2004,2554000
United States,USA,2005,2409000
United States,USA,2006,2394000
United States,USA,2007,2443000
United States,USA,2008,2342000
United States,USA,2009,2498000
United States,USA,2010,2692000
United States,USA,2011,2491000
United States,USA,2012,2539000
United States,USA,2013,2640000
United States,USA,2014,2740000
United States,USA,2015,2660000
United States,USA,2016,2775000
United States,USA,2017,2684000
United States,USA,2018,2828000
United States,USA,2019,2812000
United States,USA,2020,2706000
United States,USA,2021,2696000
Uruguay,URY,1961,54548
Uruguay,URY,1962,40000
Uruguay,URY,1963,45000
Uruguay,URY,1964,52000
Uruguay,URY,1965,50000
Uruguay,URY,1966,46759
Uruguay,URY,1967,50000
Uruguay,URY,1968,52000
Uruguay,URY,1969,50000
Uruguay,URY,1970,44093
Uruguay,URY,1971,50000
Uruguay,URY,1972,52000
Uruguay,URY,1973,55000
Uruguay,URY,1974,68000
Uruguay,URY,1975,68000
Uruguay,URY,1976,72000
Uruguay,URY,1977,60000
Uruguay,URY,1978,60000
Uruguay,URY,1979,90000
Uruguay,URY,1980,103305
Uruguay,URY,1981,130000
Uruguay,URY,1982,141955
Uruguay,URY,1983,141955
Uruguay,URY,1984,174477
Uruguay,URY,1985,174477
Uruguay,URY,1986,225000
Uruguay,URY,1987,250000
Uruguay,URY,1988,325000
Uruguay,URY,1989,213500
Uruguay,URY,1990,207500
Uruguay,URY,1991,300000
Uruguay,URY,1992,300000
Uruguay,URY,1993,310000
Uruguay,URY,1994,250000
Uruguay,URY,1995,340000
Uruguay,URY,1996,320000
Uruguay,URY,1997,350000
Uruguay,URY,1998,300000
Uruguay,URY,1999,600000
Uruguay,URY,2000,600000
Uruguay,URY,2001,600500
Uruguay,URY,2002,600500
Uruguay,URY,2003,600000
Uruguay,URY,2004,600000
Uruguay,URY,2005,600000
Uruguay,URY,2006,610000
Uruguay,URY,2007,514032
Uruguay,URY,2008,493014
Uruguay,URY,2009,497647
Uruguay,URY,2010,497647
Uruguay,URY,2011,498000
Uruguay,URY,2012,500000
Uruguay,URY,2013,500000
Uruguay,URY,2014,582989
Uruguay,URY,2015,589228
Uruguay,URY,2016,587512
Uruguay,URY,2017,585734
Uruguay,URY,2018,556107
Uruguay,URY,2019,560983
Uruguay,URY,2020,565654
Uruguay,URY,2021,573953
Uzbekistan,UZB,1992,351000
Uzbekistan,UZB,1993,337200
Uzbekistan,UZB,1994,313800
Uzbekistan,UZB,1995,302300
Uzbekistan,UZB,1996,236400
Uzbekistan,UZB,1997,222100
Uzbekistan,UZB,1998,217100
Uzbekistan,UZB,1999,172500
Uzbekistan,UZB,2000,145000
Uzbekistan,UZB,2001,143900
Uzbekistan,UZB,2002,134900
Uzbekistan,UZB,2003,133800
Uzbekistan,UZB,2004,107000
Uzbekistan,UZB,2005,113673
Uzbekistan,UZB,2006,118141
Uzbekistan,UZB,2007,120000
Uzbekistan,UZB,2008,140000
Uzbekistan,UZB,2009,160000
Uzbekistan,UZB,2010,180000
Uzbekistan,UZB,2011,200000
Uzbekistan,UZB,2012,238600
Uzbekistan,UZB,2013,290300
Uzbekistan,UZB,2014,335000
Uzbekistan,UZB,2015,383492
Uzbekistan,UZB,2016,428882
Uzbekistan,UZB,2017,488211
Uzbekistan,UZB,2018,574153
Uzbekistan,UZB,2019,598975
Uzbekistan,UZB,2020,603775
Uzbekistan,UZB,2021,644393
Venezuela,VEN,1961,38000
Venezuela,VEN,1962,38000
Venezuela,VEN,1963,38000
Venezuela,VEN,1964,38000
Venezuela,VEN,1965,37000
Venezuela,VEN,1966,37000
Venezuela,VEN,1967,35000
Venezuela,VEN,1968,35000
Venezuela,VEN,1969,32000
Venezuela,VEN,1970,30000
Venezuela,VEN,1971,27500
Venezuela,VEN,1972,27500
Venezuela,VEN,1973,27500
Venezuela,VEN,1974,27500
Venezuela,VEN,1975,27500
Venezuela,VEN,1976,27600
Venezuela,VEN,1977,22000
Venezuela,VEN,1978,12500
Venezuela,VEN,1979,6600
Venezuela,VEN,1980,5500
Venezuela,VEN,1981,4200
Venezuela,VEN,1982,13500
Venezuela,VEN,1983,13438
Venezuela,VEN,1984,19000
Venezuela,VEN,1985,22000
Venezuela,VEN,1986,24000
Venezuela,VEN,1987,27000
Venezuela,VEN,1988,32000
Venezuela,VEN,1989,30000
Venezuela,VEN,1990,30000
Venezuela,VEN,1991,30000
Venezuela,VEN,1992,30000
Venezuela,VEN,1993,20000
Venezuela,VEN,1994,15000
Venezuela,VEN,1995,10000
Venezuela,VEN,1996,10000
Venezuela,VEN,1997,10000
Venezuela,VEN,1998,10000
Venezuela,VEN,1999,10000
Venezuela,VEN,2000,10000
Venezuela,VEN,2001,10000
Venezuela,VEN,2002,10500
Venezuela,VEN,2003,10500
Venezuela,VEN,2004,10500
Venezuela,VEN,2005,10500
Venezuela,VEN,2006,10500
Venezuela,VEN,2007,10600
Venezuela,VEN,2008,10600
Venezuela,VEN,2009,10600
Venezuela,VEN,2010,10600
Venezuela,VEN,2011,10600
Venezuela,VEN,2012,11000
Venezuela,VEN,2013,11000
Venezuela,VEN,2014,11500
Venezuela,VEN,2015,11549
Venezuela,VEN,2016,11559
Venezuela,VEN,2017,11420
Venezuela,VEN,2018,11332
Venezuela,VEN,2019,11218
Venezuela,VEN,2020,11095
Venezuela,VEN,2021,10970
Vietnam,VNM,1961,15000
Vietnam,VNM,1962,20000
Vietnam,VNM,1963,25000
Vietnam,VNM,1964,30000
Vietnam,VNM,1965,36000
Vietnam,VNM,1966,39000
Vietnam,VNM,1967,43000
Vietnam,VNM,1968,48000
Vietnam,VNM,1969,52000
Vietnam,VNM,1970,56000
Vietnam,VNM,1971,63000
Vietnam,VNM,1972,70000
Vietnam,VNM,1973,75000
Vietnam,VNM,1974,80000
Vietnam,VNM,1975,27000
Vietnam,VNM,1976,35000
Vietnam,VNM,1977,40000
Vietnam,VNM,1978,46000
Vietnam,VNM,1979,56000
Vietnam,VNM,1980,65000
Vietnam,VNM,1981,70000
Vietnam,VNM,1982,76000
Vietnam,VNM,1983,77000
Vietnam,VNM,1984,78000
Vietnam,VNM,1985,82000
Vietnam,VNM,1986,85000
Vietnam,VNM,1987,87000
Vietnam,VNM,1988,90000
Vietnam,VNM,1989,90000
Vietnam,VNM,1990,92000
Vietnam,VNM,1991,94000
Vietnam,VNM,1992,95000
Vietnam,VNM,1993,110000
Vietnam,VNM,1994,120000
Vietnam,VNM,1995,130000
Vietnam,VNM,1996,140000
Vietnam,VNM,1997,150000
Vietnam,VNM,1998,160000
Vietnam,VNM,1999,170000
Vietnam,VNM,2000,170000
Vietnam,VNM,2001,175000
Vietnam,VNM,2002,175000
Vietnam,VNM,2003,178000
Vietnam,VNM,2004,151000
Vietnam,VNM,2005,191000
Vietnam,VNM,2006,236000
Vietnam,VNM,2007,221000
Vietnam,VNM,2008,250000
Vietnam,VNM,2009,250000
Vietnam,VNM,2010,250000
Vietnam,VNM,2011,250000
Vietnam,VNM,2012,250000
Vietnam,VNM,2013,250000
Vietnam,VNM,2014,250000
Vietnam,VNM,2015,256270
Vietnam,VNM,2016,252090
Vietnam,VNM,2017,256713
Vietnam,VNM,2018,257605
Vietnam,VNM,2019,262082
Vietnam,VNM,2020,265941
Vietnam,VNM,2021,271272
Western Africa (FAO),,1961,43000
Western Africa (FAO),,1962,43000
Western Africa (FAO),,1963,43000
Western Africa (FAO),,1964,44000
